#Table1
z,ra,dec
0.3389037,150.11432,2.9975841
1.159956,150.54468,2.5072764
1.29498,150.6097,2.3230849
0.9862742,150.51156,2.4096064
1.507459,150.58122,1.9269472
2.020384,150.43814,2.4158298
1.517696,150.65294,1.9968448
1.946358,156.81839,2.7754487
2.071389,157.13948,2.1360299
0.4347737,157.0865,2.4370051
1.421,156.9652,2.1658394
1.269795,157.061,2.2214923
1.017577,157.28015,2.2645821
2.137016,157.27775,2.0833373
1.578608,157.24142,3.3000562
1.36653,157.66214,2.5748209
1.6572,157.45571,2.1319772
0.5282106,157.42094,3.1339613
2.070482,157.33581,2.989506
0.9908008,158.00086,2.3490513
1.740775,157.98273,2.3296867
2.311893,165.05698,3.0916284
1.720661,165.31848,2.3699927
1.830972,165.30931,2.5352736
1.101091,164.93104,2.738427
1.550618,165.34672,3.2754758
0.3586265,165.36115,3.1767654
0.9969946,165.35947,2.8739148
1.085505,165.33866,2.5591921
0.2794022,165.37935,2.9178591
1.545414,165.50709,2.4616897
0.3667417,166.01261,2.8297133
2.533844,166.04845,2.7820467
1.555691,166.07811,2.5135831
1.926127,166.0062,3.304888
1.702738,133.918,58.156765
1.317704,133.675,57.958337
0.9484429,133.75481,57.882964
1.296092,133.14592,57.640119
0.906424,133.17538,57.732775
2.08471,133.37069,57.708316
1.686725,134.28948,58.262963
0.2922775,143.03149,61.927164
0.3583054,143.01645,61.681031
1.422654,144.164,62.441867
0.4084939,143.98687,62.213838
0.9451069,144.12182,62.403462
1.171374,144.60606,62.406947
1.149071,143.71482,61.463413
0.4756496,143.88754,61.460736
2.137972,145.07136,62.421498
0.7347805,144.74163,61.672125
2.122605,161.64093,67.0023
0.4711426,161.97753,66.199326
0.3236461,161.21602,66.628975
0.8762764,161.45089,66.436905
0.1344055,162.07995,66.292559
1.786036,163.1553,67.116743
1.85076,163.03168,67.108315
1.530862,163.78824,67.080555
1.622458,162.28589,66.326008
1.229557,162.30086,66.233754
0.3402001,164.89793,66.966117
1.402891,163.00875,66.690675
1.46676,163.31685,66.359266
0.8770109,165.37048,67.016083
1.556026,164.21064,66.828388
1.177451,185.24972,68.54056
1.364037,186.92763,68.115872
0.5296584,186.62315,67.403701
1.180492,187.72366,68.380115
1.176975,188.67606,68.205156
1.797275,188.52753,68.376082
0.4779707,188.16021,68.283697
2.122614,203.2419,66.390781
1.483976,202.59673,66.23616
1.274117,202.72978,66.239775
1.890319,203.1898,66.557086
0.3379306,203.19853,66.64538
1.574559,204.55568,67.175548
1.648232,204.12709,66.870704
1.297485,204.44267,66.720425
1.743467,203.67529,66.682685
0.8237165,204.14028,66.253199
0.6074922,204.16711,66.398926
1.362771,205.38085,67.267515
0.8873594,204.88868,67.256343
0.5509563,205.26832,67.226971
0.1361378,204.86595,66.483574
1.833882,205.62602,66.77729
1.597279,206.11426,66.808319
0.1277341,206.08696,66.621559
1.318857,206.11263,66.261101
0.7183518,148.17418,2.0362856
1.836095,148.13702,1.9560568
1.13883,148.76183,1.9646512
1.074254,149.25661,2.6492474
2.015172,149.17797,2.8035274
1.361923,149.43057,2.8066272
1.11041,149.47952,2.8018079
1.602694,149.47793,2.6424256
1.402062,149.59021,2.7745194
1.481223,149.32614,2.7139601
1.572085,149.47547,2.9190113
0.9567142,149.35155,2.5885692
1.20569,149.20645,1.9338332
1.532436,149.36803,2.4283692
0.3452077,149.58282,2.484295
2.044116,149.46796,2.339222
1.355849,149.58523,2.0510863
0.8140413,155.82046,1.7678778
3.247634,155.51549,1.8418231
0.09840313,155.83544,1.6387595
0.2999646,156.02231,3.2330071
0.05846988,156.06282,2.8909653
1.281419,156.39523,3.2929709
0.7890675,156.34399,2.5320187
1.814883,156.00445,2.5984054
6.778527,155.81204,2.2092031
1.306773,156.85181,3.2433811
1.109556,156.74094,2.9088004
1.64992,164.56124,1.8751964
0.4119485,164.41457,1.3391096
1.409178,164.19109,1.6309009
1.690684,164.4366,1.4894791
1.656114,164.26745,3.0190212
1.1347,163.9572,3.2233793
1.429906,164.46492,2.4613536
0.3929318,164.03352,2.7588698
0.8451798,164.88081,3.4888837
1.337646,164.66779,3.2688398
0.350179,164.54407,3.194727
1.789485,164.68797,2.6523345
4.830618,164.83008,2.5746633
1.277,164.54293,2.8627277
1.506051,164.82257,2.3709331
0.9577995,348.7637,-0.45305344
1.264651,347.81337,-1.1014654
0.786985,347.93893,-1.2770558
1.429069,348.09315,-1.156896
2.801582,348.04426,-1.0168519
2.174242,348.11967,-0.17577183
0.523908,348.20342,-0.55722386
1.82946,347.63405,-1.2470741
1.684631,347.8279,-0.10481253
1.131256,352.1023,-0.61620783
0.1974523,351.65509,-1.2430824
1.588071,351.71119,-0.3726487
1.699337,351.18642,-0.83879129
0.3318917,351.48125,-0.61966412
2.044126,354.32531,0.43075896
1.094313,354.10019,0.046114418
0.2562142,354.04716,0.74329567
3.558567,356.84315,-0.15599008
0.3473224,358.64103,-0.94147669
0.1120068,358.40224,-0.70688665
2.194692,358.07152,-1.2253218
1.895051,358.3759,-0.070404981
0.8786459,358.08418,-0.46555116
0.04762325,2.9384235,-0.90852873
0.1660997,5.7709776,-1.1287537
0.06684522,7.946855,-0.7331594
2.156352,7.5302498,-1.1154063
0.1376009,11.389444,-0.9691345
1.842209,345.20745,0.17541136
0.7145469,345.44894,0.4389295
1.026951,345.27653,0.3235103
2.008782,345.54696,1.0092751
0.2907638,345.71096,1.0648493
1.983404,345.44504,1.1319784
1.131179,345.83905,0.79723949
1.132253,345.94703,1.1698793
1.643138,346.34216,0.33034388
1.741251,349.76498,1.2220105
0.9711521,349.91737,0.16904264
1.605055,349.91802,1.2515409
0.1901295,349.84672,1.1561193
1.387701,350.32445,0.54497758
0.5025827,350.30892,0.41959942
1.771986,350.07735,0.96452761
0.1456114,350.39541,0.92018054
1.747604,350.27047,0.88343667
1.577484,350.32049,0.86583447
2.137739,350.421,0.57842232
0.959978,351.92254,-0.82860302
1.534631,358.75635,-0.83156776
0.7009946,358.69536,-0.82920448
0.2170072,4.0743647,1.2561293
1.481317,4.1993003,1.2056489
0.1056711,4.2831219,1.251738
0.4306883,8.9642453,0.59599452
1.533912,9.3533051,0.18431841
0.08069836,9.6998581,0.58262222
0.1210859,9.2490674,1.0956774
1.512324,134.51195,55.804013
1.227506,134.22141,56.029656
1.587036,133.81322,56.692787
1.855291,133.43677,56.893908
1.776499,133.8587,55.827254
1.558863,142.00743,61.409466
1.672278,141.77644,61.302308
0.7798991,142.51783,60.658337
0.8792027,142.82325,60.897392
0.7895535,142.42801,61.329691
0.2751093,142.13113,61.191142
1.787355,143.16724,60.45224
1.453883,142.87793,60.185079
1.356351,143.57973,60.817665
0.6053211,143.01468,60.936491
1.523686,143.45317,60.897267
1.20781,143.0366,60.78563
3.279476,143.67118,60.760866
1.228711,144.29963,60.264566
0.456651,146.04307,60.560136
0.7612528,147.22209,61.171022
1.151429,147.84484,61.360461
1.59308,160.07584,66.406573
1.556502,159.39184,66.212246
0.9806629,159.90859,66.663166
1.00087,159.49365,66.001618
1.131098,160.75953,65.427503
0.5146059,161.01829,65.692337
1.635223,160.76866,65.450524
1.917804,160.84415,66.328019
1.28283,160.80754,66.52662
0.8672131,160.48866,66.207721
0.8437899,160.82815,65.879301
1.958651,161.63488,65.668198
1.47733,161.3147,65.694363
1.282956,161.28839,66.395011
1.794546,161.08851,66.036067
0.944715,161.85399,65.972333
1.822328,162.13044,65.524973
1.408389,162.41941,65.73243
1.625351,162.64255,65.439957
0.4160166,162.26616,65.426592
1.387739,162.65137,65.161152
1.878102,162.62261,65.284598
1.711668,166.53271,65.335848
0.6088427,166.23935,65.077633
0.5909418,167.28025,65.463437
0.9803531,166.51221,65.276445
1.239266,167.30221,65.351033
1.170589,167.83006,65.966988
1.147639,182.61397,68.723458
1.593622,184.22372,67.966823
0.1991642,184.04566,68.482948
0.8654188,185.03822,68.106787
1.559586,184.93333,67.418315
1.997186,184.69624,67.469109
0.8123574,184.41704,68.580799
0.9092453,184.89207,68.286591
1.097088,185.17311,68.31528
1.294259,184.53136,68.263569
0.1656901,186.12318,67.748477
0.8957613,185.94721,67.779244
0.8515141,189.26983,66.581847
1.677295,202.50404,66.772894
0.3885841,202.81513,66.926327
1.779828,202.45285,67.4313
0.8361174,203.50271,67.610237
1.559793,203.16136,67.215214
0.6905208,208.51178,65.537868
0.5323878,208.61354,65.457219
0.1062798,209.3522,65.418307
1.141485,208.8288,65.930027
1.780051,207.41245,64.936433
3.761632,218.26809,64.037451
1.523757,218.07448,65.072793
1.127936,218.19521,64.938941
1.878509,217.51599,65.144766
1.535579,218.69248,63.999934
2.041577,150.28619,0.9585895
1.108809,150.33209,1.0838247
1.018262,150.27026,1.239281
1.413394,150.38489,1.0201776
1.60812,150.37164,1.2877608
1.505538,150.64305,1.8364506
1.804534,150.05571,1.2008781
1.631694,155.36928,2.636364
1.216584,155.32781,2.5912784
2.199153,155.2362,2.456195
2.471302,155.25131,2.1849379
1.119647,155.39442,2.4301276
0.4129286,155.13756,2.8825974
1.483249,155.15785,3.1337771
1.927771,155.53951,2.5176513
1.840611,155.56151,2.2413338
1.688727,155.49408,2.1765478
1.378991,155.20751,3.117361
0.5348446,155.18995,3.0519573
2.43059,155.3066,2.9553927
1.467146,155.82412,2.5610008
0.06992867,155.64645,2.4918107
1.185562,156.04348,2.824051
1.832075,156.09945,2.6026561
1.030848,156.25586,2.4950482
0.8797373,156.21401,2.1308052
0.6304532,162.53365,2.6602953
1.107148,162.97393,2.4991206
1.85801,162.97084,2.7388054
1.468679,162.90632,2.4310469
1.36687,162.96927,2.4007719
1.575606,163.05515,2.6016638
5.928063,163.19882,2.7092221
1.869167,163.20981,2.4995944
1.860679,163.21262,2.5563641
1.602398,163.17913,2.3186086
1.164639,163.12295,3.1921038
1.899509,163.42074,2.7937519
2.030751,163.25416,3.3162073
0.6554862,163.39743,3.4156857
0.8106854,163.91183,2.3056295
3.981221,163.64238,2.2644235
1.180571,163.74726,3.1976791
0.2605445,163.73052,3.3131831
1.272882,135.6247,56.699851
1.179326,135.47219,56.738784
2.02718,135.53583,57.05105
1.16944,135.25007,56.953793
1.389927,134.91197,57.044155
1.342839,134.31895,56.544379
1.07749,134.27776,56.972408
0.2327885,134.55194,57.025843
0.4533295,134.70004,56.962392
1.915215,134.71236,56.907918
0.418443,134.38589,56.178467
1.304407,134.30686,56.201546
1.409406,134.11327,56.001106
0.1942249,139.37302,60.528858
0.2614959,139.14811,60.456242
0.9438729,139.29681,60.315997
1.533114,140.84963,61.031681
1.7338,141.21241,61.113884
1.396824,141.54455,60.959
0.6907646,141.47549,60.959037
0.838313,141.42605,61.423818
1.730604,141.3935,60.829924
0.9636673,141.01536,60.378635
0.6389884,141.49972,60.446815
0.2950132,142.15825,60.422503
1.520154,141.72365,60.371503
0.1987167,157.05127,66.123327
1.202347,157.63452,65.958309
1.230076,157.21484,65.55256
1.34155,156.75735,65.847535
0.4455218,156.95388,65.227058
0.8559611,157.06949,65.322846
1.254407,158.08033,66.373506
0.4543003,158.91613,66.575113
0.5207095,158.9061,66.182055
1.051724,157.41219,65.282343
1.043095,157.73291,65.457522
1.488855,157.68171,65.493181
0.2907842,157.55842,65.474261
1.664026,159.24649,66.254075
1.586068,159.18989,66.535017
1.258229,159.08125,66.617129
3.983077,159.32853,66.34534
0.7937406,159.04039,66.295443
1.143855,159.37661,66.376509
1.236177,158.17777,65.530251
0.8720374,157.76744,65.429629
1.967161,158.92694,65.715331
1.248399,158.93425,65.758725
1.776142,158.6574,65.658741
1.496439,159.09326,65.484234
0.4102309,158.93595,65.278056
0.9253269,159.27677,65.602093
1.035015,159.22266,65.530185
1.930717,159.26884,65.720863
1.5747,180.95527,68.358929
0.6488459,182.17009,68.271378
1.20941,181.60952,67.874351
1.285372,180.85482,67.724894
0.7157537,181.22576,67.571353
1.260637,181.57718,67.573994
2.094772,182.36076,68.094669
1.096452,182.13539,67.87986
1.435036,200.53804,67.227673
0.3371939,200.68435,66.848056
1.415738,201.00799,67.6741
1.670103,200.07407,67.950922
0.4856282,200.53716,67.796263
0.7229504,201.27657,67.038911
1.354621,201.77542,66.897345
0.9670381,201.30948,67.262272
2.138359,201.86252,67.255545
1.835136,215.62658,64.133671
1.846236,216.16675,64.933086
1.977865,216.50176,64.859193
0.1464411,215.94833,65.182668
1.973185,216.57886,64.881662
1.542126,216.31091,65.462021
0.4694422,217.14519,64.132762
0.6709704,217.08965,64.10047
0.2414319,216.42723,65.454745
2.091494,217.16548,65.204307
0.8557037,217.15595,64.930801
0.2594557,154.27076,3.1064595
1.220734,154.14974,2.9239453
1.996119,154.44219,2.4144434
0.844236,154.67694,2.9346955
0.5404493,154.54624,3.0120898
1.422256,154.68777,2.9756154
2.419208,154.78378,3.0908397
1.61093,154.52128,2.9498626
1.6554,154.75058,2.8163466
2.031627,154.49931,2.5057201
0.2860993,154.60165,2.5504511
3.38874,154.78441,2.9089014
1.257182,155.19373,2.3740125
1.984873,162.06062,3.3931326
0.5365783,161.67528,2.5254017
0.5682646,161.68266,2.710185
1.745305,162.1522,3.1370076
1.608718,161.88552,2.4746805
2.08674,161.97196,2.6832323
1.139052,161.97057,2.4022839
0.7307069,161.84893,2.414809
1.151682,162.70109,3.3912847
1.326282,162.49885,2.9219023
0.623375,162.42162,2.9974429
0.7488102,162.34685,2.3016776
1.832503,162.39203,2.3552756
0.2218236,162.88346,3.1611408
1.468041,162.86144,3.0940735
2.02015,162.84263,3.383526
0.6735989,162.82331,3.4607617
1.712623,136.17505,57.02402
1.238995,134.73886,55.980178
1.391534,134.67609,56.391849
0.9722897,135.65147,56.795908
1.144318,135.83169,57.028027
2.056503,135.97475,56.896252
0.2158438,139.97182,59.858011
0.8760586,140.31671,59.845355
0.4211076,140.68733,58.517632
1.183411,140.41319,59.363164
1.780857,140.52671,59.395718
1.940339,139.64221,59.592666
0.9715139,139.38381,60.145301
0.1931244,139.29269,59.745884
1.294508,139.65194,59.25986
1.752746,140.00121,59.283748
1.773352,138.47248,59.743739
1.01117,138.88325,59.830143
1.153389,139.47338,60.952519
0.8996724,139.04349,60.764217
0.2672284,138.64069,60.386956
1.600648,140.43714,61.093501
1.112578,140.09302,60.833102
0.2016234,157.34588,65.050014
0.5521989,157.1366,65.0466
1.703374,157.27994,64.720087
0.8499756,157.30332,64.787642
0.8005546,157.05851,64.880158
1.06482,157.24028,64.326709
1.687122,157.38176,64.124855
1.445786,157.57823,63.941608
1.178786,156.61426,65.123978
1.692342,156.68594,64.802656
0.9833024,156.56628,64.866522
0.9646658,156.72102,64.749736
1.434123,156.64741,64.912408
1.174141,157.13479,64.068383
0.3027608,157.10638,64.439782
1.338642,156.94097,64.282465
0.1331299,157.23574,64.116693
0.6156753,156.7544,64.476973
1.36508,156.40181,64.878583
1.032808,156.27557,65.059101
1.078105,156.26585,65.115703
1.46744,156.38103,64.817342
1.736209,156.09479,64.951758
1.626349,155.8876,65.016143
1.743558,156.4784,65.873131
0.5363268,156.28196,65.657575
1.395534,155.58973,65.368247
1.21871,156.64228,65.459483
1.100288,155.81819,65.512887
0.819356,156.64998,65.261515
1.288426,155.91467,65.501036
1.463979,155.6038,65.483661
1.072606,157.89347,66.132264
0.3349291,181.46129,66.464821
1.263069,180.65475,66.879838
0.6309678,180.34141,66.555075
6.588785,180.13023,68.652679
0.1774469,200.29989,67.707314
0.1675911,200.64607,67.6101
0.937935,199.87935,66.802053
0.7312256,200.46632,66.969714
1.120681,200.47077,67.049049
1.100847,200.2198,67.091424
1.010932,200.28513,66.712515
0.1605999,215.69079,63.127557
1.825732,214.78988,63.706236
1.644577,214.26532,63.680775
1.331143,213.80501,63.677005
1.482108,215.26478,64.698697
0.2072243,215.40166,64.673487
1.92177,213.79991,64.349395
0.3219522,214.8987,64.357884
1.674838,215.07659,64.023545
2.103728,215.9809,64.681945
1.013834,216.18982,64.406371
1.925619,154.91978,1.4364666
0.4044297,154.73705,1.4823958
1.137209,154.79942,1.0896967
1.275294,154.80412,1.4936247
0.615194,154.75211,1.4126796
0.07291353,154.68338,1.9097216
1.456833,154.3975,1.4532015
1.456129,154.4266,1.5381922
2.081395,154.36165,1.9778111
0.4267997,154.0402,1.6717943
1.719032,154.0766,1.671256
0.3258653,153.92503,2.0401425
1.656293,153.98987,2.7961445
0.2183035,153.75936,2.5244751
1.56347,163.05389,2.1133745
1.180158,162.82759,1.9655467
4.279978,162.63493,2.0824804
2.831414,162.75468,1.8595701
1.583022,162.73786,2.1190282
2.112479,162.60397,1.8752322
1.852945,162.73399,1.8978115
0.4427203,162.60359,1.475398
1.200409,162.57216,1.4141724
0.4183667,162.40282,2.1988339
1.640268,162.28718,0.9909049
0.2533337,162.52673,1.3700446
1.756821,161.91864,2.1325796
1.58155,162.0165,1.7740653
1.832593,162.02139,1.3322461
1.235962,161.48438,2.1127793
0.2229399,344.23126,0.42879183
2.075509,344.69441,0.34771367
1.879737,345.14244,1.2520641
0.2462319,345.11454,0.67578294
2.081517,348.35194,0.5790795
1.384696,348.31077,0.12217652
1.626832,348.31479,0.14889561
1.903398,348.2525,1.1197459
2.147223,348.55782,0.40982971
0.6615752,350.11356,-1.1732944
1.152727,349.97118,-1.0275424
1.229792,350.01421,-1.1474353
1.764479,350.27601,-0.45700211
2.103351,350.49204,-0.68822418
0.1913184,350.64046,-0.029220707
2.015487,349.90046,-0.78861221
2.03057,349.92261,-0.52411033
0.2506422,352.60305,1.267332
1.524531,352.19016,0.083698065
0.1698973,353.30487,0.81994861
1.047402,359.08868,0.48525512
0.2435756,2.7286059,0.24757652
1.237215,8.1099147,-0.015700796
1.977745,345.24033,-0.3507099
1.893121,345.03787,-0.16711918
1.608923,344.8834,-0.31401422
0.2235096,344.37759,-0.34258953
1.946313,347.1076,1.2395576
1.881367,346.96344,1.2627515
0.6301088,346.99726,0.40294033
1.518644,347.18234,1.185926
1.163241,347.04568,-0.0059246079
2.142716,347.22034,0.034697799
2.176039,347.22143,0.59985553
1.821694,347.24708,0.46882883
0.3392941,347.22367,0.38428053
1.258414,347.64635,0.51635114
0.9085689,347.76594,0.12280735
1.678892,347.86269,0.82899032
1.015629,347.48112,0.60383164
1.896828,347.70086,1.2297542
1.839268,352.88296,-0.32782794
0.8731712,355.2377,-1.1052219
2.026259,354.89341,-0.49238806
0.1665294,355.03372,-0.61434948
1.786201,359.93391,-0.96060723
0.1395429,0.47619767,0.12569905
0.1138184,1.5625809,1.1915758
1.432831,1.791346,0.3150845
0.1879999,1.676166,0.23868293
1.101162,1.9047738,0.33420876
0.1137971,2.360035,0.32563008
2.070072,346.14542,0.14160543
0.2949827,345.77869,-0.085829774
1.951128,345.33524,-0.72829693
1.844354,345.36191,-0.092553485
1.14264,346.66291,-0.40353437
1.879646,346.45923,-1.0081968
1.288791,345.94745,0.23596594
0.5677347,345.89055,0.24260029
1.986599,346.72827,0.72933699
0.4049551,346.70274,0.68512717
1.116494,346.56339,1.2526078
1.791244,346.61686,0.12632576
1.340871,346.53838,0.14559236
1.26959,346.36208,-0.0083693881
0.1984118,346.87924,1.1653857
0.6595402,346.91429,0.87989578
0.9601125,352.27972,0.57128442
0.08916318,353.60041,-0.89020395
0.9992747,355.29281,-0.39483989
0.2926548,355.39645,-0.029131476
0.1664671,358.55485,0.91647877
1.235822,358.99881,0.44787233
1.970675,0.32676806,-1.0393339
2.108772,0.23714343,-1.0693223
0.8099239,0.59365394,-0.078728087
0.0897895,1.5598534,-1.1464475
0.9483469,1.5335366,-1.1168958
1.727587,1.4437241,-0.40388219
0.08675396,0.70444547,0.75133508
0.06387177,4.7186254,1.132922
1.751644,4.2375064,0.92557188
0.3710239,3.9390212,0.13962565
0.2512743,6.2340029,1.2075767
0.1791211,6.3186033,1.1918029
1.567989,168.4222,1.7782554
0.3081647,168.50903,2.1476872
1.058597,168.53791,1.2087208
1.07258,168.50414,1.5511386
0.4732582,168.05152,2.2087353
1.304882,168.06023,1.3468017
2.093669,168.16594,1.2847269
1.354384,167.85037,1.7208007
0.2319398,167.77479,1.7662734
1.34438,167.61705,2.1927936
2.006281,167.88035,1.3736928
2.160355,167.80883,1.3429738
0.1866147,168.02524,1.5901309
1.986506,167.69354,3.4396855
1.253482,176.25477,2.2863981
0.26464,176.30612,2.2197988
1.742811,175.86377,2.2425676
0.2159962,176.03043,2.1774737
0.450339,175.83179,2.1961279
1.342065,175.9773,2.1937152
1.885202,176.0087,1.5076412
1.832391,176.01768,1.766085
1.552481,175.89005,1.6191619
1.459384,175.90527,1.6938833
1.616708,175.6498,2.086813
0.1338047,175.62293,2.4103132
0.4806073,175.59385,1.4121792
1.448238,175.35497,2.1047136
1.321626,175.33983,1.9232611
0.9103013,175.47229,2.323449
0.3821207,175.34067,1.8010087
0.887349,175.10405,1.8389623
1.827824,174.89066,2.4163207
1.253019,183.98794,2.2715652
1.864437,183.56452,2.1093154
1.916407,183.62637,1.8908727
0.2240262,183.80764,2.5595546
0.6305517,183.7403,1.3852247
0.1894086,183.15165,1.9675212
1.396373,183.20395,1.6241776
1.773054,182.92478,1.835142
0.8310491,182.8249,2.0761229
